period,programme,scheme,scheme_description,basis,UGI,county_code,county,recipients
2019Q4,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,1498
2019Q4,Working Age Income Supports,PAR,Parents Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2
2019Q4,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,201
2019Q4,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,7702
2019Q4,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2533
2019Q4,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,52
2019Q4,Working Age Income Supports,MAT,Maternity Benefit,Social Insurance,unknown,XX,Unknown,461
2019Q4,Working Age Income Supports,OFP,One Parent Family Payment,Social Assistance,unknown,XX,Unknown,68
2019Q4,Working Age Income Supports,PAT,Paternity Benefit,Social Insurance,unknown,XX,Unknown,68
2019Q4,Working Age Income Supports,UA,Jobseekers Allowance,Social Assistance,unknown,XX,Unknown,477
2019Q4,Working Age Income Supports,UB,Jobseekers Benefit,Social Insurance,unknown,XX,Unknown,952
2019Q4,Working Age Income Supports,WNCP,Widows Non Contributory Pension,Social Assistance,unknown,XX,Unknown,3
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,108
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,15732
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,1276
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,589
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,71092
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,5770
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,107
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,10638
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,1360
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,154
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,8475
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,892
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,335
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,20447
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,DL,Donegal,2870
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,1567
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,171646
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,DN,Dublin,13534
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,231
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,32802
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,GY,Galway,2601
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,358
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,34168
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,KE,Kildare,2460
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,85
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,13048
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,KK,Kilkenny,1096
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,173
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,18064
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,KY,Kerry,1729
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,78
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,5926
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,LD,Longford,826
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,LH,Louth,183
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,LH,Louth,18605
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,LH,Louth,2151
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,LK,Limerick,173
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,LK,Limerick,25074
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,LK,Limerick,2401
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,LM,Leitrim,41
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,LM,Leitrim,4254
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,LM,Leitrim,396
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,179
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,12484
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,LS,Laois,1205
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,249
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,31093
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,MH,Meath,2261
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,83
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,8309
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,MN,Monaghan,1064
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,116
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,15853
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,MO,Mayo,1517
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,114
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,10688
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,OY,Offaly,1072
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,75
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,8396
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,RN,Roscommon,856
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,93
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,8124
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,SO,Sligo,776
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,276
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,21323
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,TY,Tipperary,2178
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,170
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,15739
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,WD,Waterford,1750
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,123
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,12723
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,WH,Westmeath,1165
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,149
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,20494
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,WW,Wicklow,1326
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,289
2020Q1,Children,CB,Child Benefit,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,21156
2020Q1,Children,FIS,Working Family Payment,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,WX,Wexford,2365
2020Q1,Children,BTWF,Back to Work Scheme Family Dividend,Social Assistance,unknown,XX,Unknown,18
2020Q1,Children,CB,Child Benefit,Social Assistance,unknown,XX,Unknown,6472
2020Q1,Children,FIS,Working Family Payment,Social Assistance,unknown,XX,Unknown,360
2020Q1,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,2320
2020Q1,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,110
2020Q1,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,2153
2020Q1,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,3741
2020Q1,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,CE,Clare,1389
2020Q1,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,9748
2020Q1,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,448
2020Q1,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,12672
2020Q1,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,18478
2020Q1,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,CK,Cork,7853
2020Q1,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,1483
2020Q1,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,73
2020Q1,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,1639
2020Q1,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,2245
2020Q1,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,CN,Cavan,892
2020Q1,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,1440
2020Q1,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,34
2020Q1,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,1597
2020Q1,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,CW,Carlow,2355
